State Code,County Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,State Name,County Name,City Name,Date of Last Change
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/10/2020,Parts per billion,23,96,3.786957,8.6,4,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/11/2020,Parts per billion,24,100,4.645833,11.2,10,10,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/12/2020,Parts per billion,24,100,4.0875,7,20,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/13/2020,Parts per billion,24,100,2.429167,4.7,20,4,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/14/2020,Parts per billion,24,100,2.279167,4.2,4,4,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/15/2020,Parts per billion,24,100,3.0625,6.7,5,6,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/16/2020,Parts per billion,23,96,2.756522,5.4,5,5,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/17/2020,Parts per billion,24,100,3.216667,5.3,6,5,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/18/2020,Parts per billion,24,100,2.379167,6.2,21,6,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/19/2020,Parts per billion,24,100,4.4875,9.6,23,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/20/2020,Parts per billion,24,100,5.279167,13.7,0,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/21/2020,Parts per billion,24,100,4.304167,10.8,0,9,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/22/2020,Parts per billion,24,100,5.025,10.6,19,9,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/23/2020,Parts per billion,23,96,5.026087,16,5,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/24/2020,Parts per billion,24,100,5.1375,15.1,22,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/25/2020,Parts per billion,24,100,8.233333,19.8,22,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/26/2020,Parts per billion,24,100,7.166667,16.1,22,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/27/2020,Parts per billion,24,100,8.729167,18.2,23,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/28/2020,Parts per billion,24,100,4.945833,15.8,23,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/29/2020,Parts per billion,24,100,6.841667,24.6,23,23,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/30/2020,Parts per billion,23,96,4.704348,17.7,0,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/1/2020,Parts per billion,24,100,6.366667,15,23,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/2/2020,Parts per billion,24,100,9.091667,21,1,20,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/3/2020,Parts per billion,24,100,3.975,8.5,6,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/4/2020,Parts per billion,24,100,4.729167,18.3,21,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/5/2020,Parts per billion,24,100,4.108333,7.1,20,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/6/2020,Parts per billion,24,100,4.954167,16.3,7,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/7/2020,Parts per billion,23,96,3.430435,7.9,5,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/8/2020,Parts per billion,24,100,3.775,10.1,5,9,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/9/2020,Parts per billion,24,100,2.783333,11.5,5,10,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/10/2020,Parts per billion,24,100,4.175,11.5,22,10,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/11/2020,Parts per billion,24,100,4.595833,10.2,0,9,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/12/2020,Parts per billion,24,100,4.6,9.7,6,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/13/2020,Parts per billion,23,96,6.669565,23.4,23,22,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/14/2020,Parts per billion,23,96,8.004348,20.4,23,19,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/15/2020,Parts per billion,24,100,8.116667,27.7,0,25,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/16/2020,Parts per billion,24,100,1.7,2.6,15,2,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/17/2020,Parts per billion,24,100,4.025,7.9,23,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/18/2020,Parts per billion,24,100,6.5,19.2,23,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/19/2020,Parts per billion,24,100,9.975,27.6,1,25,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/20/2020,Parts per billion,24,100,6.304167,12.8,4,11,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/21/2020,Parts per billion,23,96,5.569565,13.2,5,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/22/2020,Parts per billion,24,100,8.933333,18.3,22,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/23/2020,Parts per billion,24,100,9.308333,17.7,9,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/24/2020,Parts per billion,24,100,7.775,15,5,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/25/2020,Parts per billion,24,100,4.458333,8,20,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/26/2020,Parts per billion,24,100,6.633333,21,23,20,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/27/2020,Parts per billion,24,100,8.225,29.3,0,27,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/28/2020,Parts per billion,23,96,5.169565,13.1,5,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/29/2020,Parts per billion,24,100,6.291667,17.1,5,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/30/2020,Parts per billion,24,100,9.929167,30,4,28,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/31/2020,Parts per billion,23,96,7.913043,16.2,23,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/1/2020,Parts per billion,24,100,5.104167,17.1,0,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/2/2020,Parts per billion,24,100,4.045833,7.7,6,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/3/2020,Parts per billion,24,100,6.841667,13.6,20,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/4/2020,Parts per billion,23,96,5.013043,9.4,0,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/5/2020,Parts per billion,24,100,9.091667,21.8,3,20,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/6/2020,Parts per billion,24,100,5.295833,14.4,0,13,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/7/2020,Parts per billion,24,100,3.579167,8.1,6,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/8/2020,Parts per billion,24,100,4.991667,12.2,23,11,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/9/2020,Parts per billion,24,100,7.629167,17.9,4,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/10/2020,Parts per billion,23,96,7.217391,19.1,6,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/11/2020,Parts per billion,23,96,4.3,9.3,6,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/12/2020,Parts per billion,23,96,8.5,17.4,6,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/13/2020,Parts per billion,24,100,7.733333,18.5,10,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/14/2020,Parts per billion,24,100,6.008333,16.5,21,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/15/2020,Parts per billion,24,100,4.783333,8.5,6,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/16/2020,Parts per billion,24,100,3.8875,13.1,22,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/17/2020,Parts per billion,24,100,8.016667,16.3,8,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/18/2020,Parts per billion,23,96,7.721739,18.3,3,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/19/2020,Parts per billion,24,100,10.9875,23.8,3,22,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/20/2020,Parts per billion,24,100,4.991667,11.6,20,10,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/21/2020,Parts per billion,24,100,8.2,21,7,20,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/22/2020,Parts per billion,24,100,5.933333,11,7,10,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/23/2020,Parts per billion,24,100,5.229167,8.4,23,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/24/2020,Parts per billion,23,96,9.056522,18.9,7,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/25/2020,Parts per billion,23,96,5.66087,12.7,0,11,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/26/2020,Parts per billion,24,100,7.9125,17.4,6,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/27/2020,Parts per billion,24,100,9.870833,25.4,6,24,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/28/2020,Parts per billion,24,100,7.3125,19.7,21,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/29/2020,Parts per billion,24,100,5.2625,10.7,8,9,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/30/2020,Parts per billion,24,100,5.825,19.4,22,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/31/2020,Parts per billion,24,100,5.433333,12.5,0,11,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/1/2020,Parts per billion,23,96,3.973913,8.6,9,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/2/2020,Parts per billion,23,96,5.33913,13.7,22,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/3/2020,Parts per billion,24,100,7.875,17.9,23,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/4/2020,Parts per billion,24,100,8.1625,19.9,0,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/5/2020,Parts per billion,24,100,5.975,17.9,23,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/6/2020,Parts per billion,24,100,8.783333,17.9,1,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/7/2020,Parts per billion,24,100,7.45,18.5,22,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/8/2020,Parts per billion,23,96,5.847826,16.8,0,15,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/9/2020,Parts per billion,24,100,4.95,9.2,7,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/10/2020,Parts per billion,24,100,3.25,6,23,6,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/11/2020,Parts per billion,24,100,4.3125,7.2,6,7,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/12/2020,Parts per billion,24,100,2.245833,5.4,0,5,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/13/2020,Parts per billion,24,100,5.141667,14.6,23,13,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/14/2020,Parts per billion,24,100,7.141667,22.6,2,21,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/15/2020,Parts per billion,23,96,6.908696,20.3,21,19,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/16/2020,Parts per billion,24,100,9.05,15.8,0,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/17/2020,Parts per billion,24,100,12.475,19.7,1,18,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/18/2020,Parts per billion,24,100,3.9,9.5,18,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/19/2020,Parts per billion,24,100,4.570833,18.5,19,17,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/20/2020,Parts per billion,24,100,4.283333,9,3,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/21/2020,Parts per billion,17,71,10.641176,26.5,20,25,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/22/2020,Parts per billion,23,96,9.943478,24.4,5,23,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/23/2020,Parts per billion,24,100,11.6,28.5,6,26,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/24/2020,Parts per billion,24,100,19.933333,25.5,7,24,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/25/2020,Parts per billion,24,100,11.2875,24.8,0,23,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/26/2020,Parts per billion,24,100,3.9875,8.1,18,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/27/2020,Parts per billion,24,100,4.341667,13.8,22,12,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/28/2020,Parts per billion,24,100,4.5375,9.6,8,8,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/29/2020,Parts per billion,23,96,3.443478,6.5,18,6,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,9/30/2020,Parts per billion,24,100,4.5125,12.2,6,11,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/1/2020,Parts per billion,24,100,7.725,17,7,16,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/2/2020,Parts per billion,23,96,6.726087,15.9,8,14,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
24,5,39.310833,-76.474444,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/3/2020,Parts per billion,24,100,7.233333,20.7,21,19,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,2/8/2021
